rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Galeking;Aggron;Pokémon;Metal;306;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_1.png;https://images.pokemontcg.io/hgss4/1.png;hgss4
2;2;Rare Holo;;Altaria;Altaria;Pokémon;Colorless;334;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_2.png;https://images.pokemontcg.io/hgss4/2.png;hgss4
3;3;Rare Holo;;Celebi;Celebi;Pokémon;Psychic;251;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_3.png;https://images.pokemontcg.io/hgss4/3.png;hgss4
4;4;Rare Holo;;Drascore;Drapion;Pokémon;Darkness;452;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_4.png;https://images.pokemontcg.io/hgss4/4.png;hgss4
5;5;Rare Holo;;Mammochon;Mamoswine;Pokémon;Water;473;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_5.png;https://images.pokemontcg.io/hgss4/5.png;hgss4
6;6;Rare Holo;;Nidoking;Nidoking;Pokémon;Fighting;34;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_6.png;https://images.pokemontcg.io/hgss4/6.png;hgss4
7;7;Rare Holo;;Porygon-Z;Porygon-Z;Pokémon;Colorless;474;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_7.png;https://images.pokemontcg.io/hgss4/7.png;hgss4
8;8;Rare Holo;;Galopa;Rapidash;Pokémon;Fire;78;Kyoko Umemoto;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_8.png;https://images.pokemontcg.io/hgss4/8.png;hgss4
9;9;Rare Holo;;Solaroc;Solrock;Pokémon;Fighting;338;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_9.png;https://images.pokemontcg.io/hgss4/9.png;hgss4
10;10;Rare Holo;;Spiritomb;Spiritomb;Pokémon;Psychic;442;Shizurow;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS4/HGSS4_FR_10.png;https://images.pokemontcg.io/hgss4/10.png;hgss4
