rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Mimitoss;Venonat;Pokémon;Grass;48;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_1.png;https://images.pokemontcg.io/xy4/1.png;xy4
2;2;Rare;;Aéromite;Venomoth;Pokémon;Grass;49;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_2.png;https://images.pokemontcg.io/xy4/2.png;xy4
3;3;Common;;Yanma;Yanma;Pokémon;Grass;193;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_3.png;https://images.pokemontcg.io/xy4/3.png;xy4
4;4;Rare;;Yanmega;Yanmega;Pokémon;Grass;469;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_4.png;https://images.pokemontcg.io/xy4/4.png;xy4
5;5;Common;;Larveyette;Sewaddle;Pokémon;Grass;540;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_5.png;https://images.pokemontcg.io/xy4/5.png;xy4
6;6;Uncommon;;Couverdure;Swadloon;Pokémon;Grass;541;Tomokazu Komiya;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_6.png;https://images.pokemontcg.io/xy4/6.png;xy4
7;7;Rare;;Manternel;Leavanny;Pokémon;Grass;542;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_7.png;https://images.pokemontcg.io/xy4/7.png;xy4
8;8;Common;;Carabing;Karrablast;Pokémon;Grass;588;Sanosuke Sakuma;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_8.png;https://images.pokemontcg.io/xy4/8.png;xy4
9;9;Uncommon;;Braisillon;Fletchinder;Pokémon;Fire;662;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_9.png;https://images.pokemontcg.io/xy4/9.png;xy4
10;10;Rare;;Flambusard;Talonflame;Pokémon;Fire;663;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY4/XY4_FR_10.png;https://images.pokemontcg.io/xy4/10.png;xy4
