number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
1;Rare;;;Entei;Pokémon;Fire;244;Kouki Saitou;;;https://images.pokemontcg.io/pop2/1.png;;POP Series 2
2;Rare;;;Pidgeot;Pokémon;Colorless;18;Ken Sugimori;;;https://images.pokemontcg.io/pop2/2.png;;POP Series 2
3;Rare;;;Raikou;Pokémon;Lightning;243;Kouki Saitou;;;https://images.pokemontcg.io/pop2/3.png;;POP Series 2
4;Rare;;;Suicune;Pokémon;Water;245;Kouki Saitou;;;https://images.pokemontcg.io/pop2/4.png;;POP Series 2
5;Rare;;;Tauros;Pokémon;Colorless;128;Kouki Saitou;;;https://images.pokemontcg.io/pop2/5.png;;POP Series 2
6;Rare;;;Venusaur;Pokémon;Grass;3;Mitsuhiro Arita;;;https://images.pokemontcg.io/pop2/6.png;;POP Series 2
7;Uncommon;;;Ivysaur;Pokémon;Grass;2;Ken Sugimori;;;https://images.pokemontcg.io/pop2/7.png;;POP Series 2
8;Uncommon;;;Mr. Briney's Compassion;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/pop2/8.png;;POP Series 2
9;Uncommon;;;Multi Technical Machine 01;Trainer;NoColor;;Big Mama Tagawa;;;https://images.pokemontcg.io/pop2/9.png;;POP Series 2
10;Uncommon;;;Pokémon Park;Trainer;NoColor;;Kazuo Yazawa;;;https://images.pokemontcg.io/pop2/10.png;;POP Series 2
11;Uncommon;;;TV Reporter;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/pop2/11.png;;POP Series 2
12;Common;;;Bulbasaur;Pokémon;Grass;1;Midori Harada;;;https://images.pokemontcg.io/pop2/12.png;;POP Series 2
13;Common;;;Cacnea;Pokémon;Grass;331;Ken Sugimori;;;https://images.pokemontcg.io/pop2/13.png;;POP Series 2
14;Common;;;Luvdisc;Pokémon;Water;370;Atsuko Nishida;;;https://images.pokemontcg.io/pop2/14.png;;POP Series 2
15;Common;;;Phanpy;Pokémon;Fighting;231;Tomokazu Komiya;;;https://images.pokemontcg.io/pop2/15.png;;POP Series 2
16;Common;;;Pikachu;Pokémon;Lightning;25;Yuka Morii;;;https://images.pokemontcg.io/pop2/16.png;;POP Series 2
17;Rare Holo;;;Celebi ex;Pokémon;Psychic;251;Ryo Ueda;;;https://images.pokemontcg.io/pop2/17.png;;POP Series 2
