number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
1;Rare;;;Blastoise;Pokémon;Water;9;Mitsuhiro Arita;;;https://images.pokemontcg.io/pop3/1.png;;POP Series 3
2;Rare;;;Flareon;Pokémon;Fire;136;Masakazu Fukuda;;;https://images.pokemontcg.io/pop3/2.png;;POP Series 3
3;Rare;;;Jolteon;Pokémon;Lightning;135;Masakazu Fukuda;;;https://images.pokemontcg.io/pop3/3.png;;POP Series 3
4;Rare;;;Minun;Pokémon;Lightning;312;Sumiyoshi Kizuki;;;https://images.pokemontcg.io/pop3/4.png;;POP Series 3
5;Rare;;;Plusle;Pokémon;Lightning;311;Sumiyoshi Kizuki;;;https://images.pokemontcg.io/pop3/5.png;;POP Series 3
6;Rare;;;Vaporeon;Pokémon;Water;134;Masakazu Fukuda;;;https://images.pokemontcg.io/pop3/6.png;;POP Series 3
7;Uncommon;;;Combusken;Pokémon;Fire;256;Mitsuhiro Arita;;;https://images.pokemontcg.io/pop3/7.png;;POP Series 3
8;Uncommon;;;Donphan;Pokémon;Fighting;232;Tomoaki Imakuni;;;https://images.pokemontcg.io/pop3/8.png;;POP Series 3
9;Uncommon;;;Forretress;Pokémon;Grass;205;Midori Harada;;;https://images.pokemontcg.io/pop3/9.png;;POP Series 3
10;Uncommon;;;High Pressure System;Trainer;NoColor;;Ken Ikuji;;;https://images.pokemontcg.io/pop3/10.png;;POP Series 3
11;Uncommon;;;Low Pressure System;Trainer;NoColor;;Shin-ichi Yoshikawa;;;https://images.pokemontcg.io/pop3/11.png;;POP Series 3
12;Common;;;Ditto;Pokémon;Psychic;132;Yuka Morii;;;https://images.pokemontcg.io/pop3/12.png;;POP Series 3
13;Common;;;Eevee;Pokémon;Colorless;133;Masakazu Fukuda;;;https://images.pokemontcg.io/pop3/13.png;;POP Series 3
14;Common;;;Ivysaur;Pokémon;Grass;2;Midori Harada;;;https://images.pokemontcg.io/pop3/14.png;;POP Series 3
15;Common;;;Marshtomp;Pokémon;Fighting;259;Midori Harada;;;https://images.pokemontcg.io/pop3/15.png;;POP Series 3
16;Common;;;Pichu Bros.;Pokémon;Lightning;172;Kagemaru Himeno;;;https://images.pokemontcg.io/pop3/16.png;;POP Series 3
17;Rare Holo;;;Ho-Oh ex;Pokémon;Fire;250;Mitsuhiro Arita;;;https://images.pokemontcg.io/pop3/17.png;;POP Series 3
