number;;;;url
37;;Jolteon;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/04bc4fc0d99611e590b6ed82df4bda72/037.jpg
38;;Raikou;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169212.jpg
39;;Raikou;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169213.jpg
40;;Abra;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169150.jpg
41;;Kadabra;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169179.jpg
42;;Alakazam;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169152.jpg
43;;Alakazam;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169153.jpg
44;;Starmie;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169227.jpg
45;;Starmie;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169228.jpg
46;;Misdreavus;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169189.jpg
47;;Wobbuffet;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169237.jpg
48;;Girafarig;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169169.jpg
49;;Sandshrew;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169219.jpg
50;;Sandslash;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169220.jpg
51;;Poliwrath;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169208.jpg
52;;Poliwrath;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/56561e20d99f11e584591137595a1224/052.jpg
53;;Rhyhorn;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169218.jpg
54;;Rhydon;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169216.jpg
55;;Rhydon;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169217.jpg
56;;Kabuto;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169176.jpg
57;;Kabutops;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169177.jpg
58;;Kabutops;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1104952.jpg
59;;Aerodactyl;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169151.jpg
60;;Rattata;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169215.jpg
61;;Raticate;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169214.jpg
62;;Meowth;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169187.jpg
63;;Persian;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169200.jpg
64;;Ditto;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169161.jpg
65;;Eevee;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169163.jpg
66;;Cleffa;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169155.jpg
67;;Dunsparce;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169162.jpg
68;;Snubbull;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169224.jpg
69;;Granbull;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169172.jpg
70;;Buried Fossil;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169154.jpg
71;;Umbreon;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169231.jpg
72;;Umbreon;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/0cdde960d9a111e584ff29dd611ad7ea/072.jpg
73;;Murkrow;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169190.jpg
74;;Forretress;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169167.jpg
75;;Forretress;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/8f74a910d99511e598baf9cdfa1781d3/075.jpg
76;;Skarmory;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169222.jpg
77;T;Hyper Potion;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169175.jpg
78;T [Su];Desert Shaman;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/20b7f770d99511e5bdc3e5efbd6a4993/078.jpg
79;T [Su];Oracle;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169199.jpg
80;T [Su];Underground Expedition;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169233.jpg
81;T [Tool];Crystal Shard;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169159.jpg
82;T [Tool];Star Piece;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169225.jpg
83;T [TM];Mystery Plate α;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169191.jpg
84;T [TM];Mystery Plate β;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169192.jpg
85;T [TM];Mystery Plate γ;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169193.jpg
86;T [TM];Mystery Plate δ;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169194.jpg
87;T [St];Underground Lake;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1169234.jpg
88;T [St];Mirage Stadium;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/b4aa7560d99611e598baf9cdfa1781d3/088.jpg
89;;Golem;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/bbcee0c0d99511e5a7685fe1a4fe7850/089.jpg
90;;Kabutops;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/35788200d99611e58afd0bc0f3db1f97/090.jpg
91;;Ho-Oh;;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/d5e50a20d99511e5ae19874f96ae224e/091.jpg
