rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Ultra;V;Celebi-V;Celebi V;Pokémon;Grass;251;PLANETA Igarashi;https://www.pokepedia.fr/images/thumb/1/13/Carte_Épée_et_Bouclier_001.png/429px-Carte_Épée_et_Bouclier_001.png;https://images.pokemontcg.io/swsh1/1_hires.png;swsh1
2;2;Common;;Roselia;Roselia;Pokémon;Grass;315;sowsow;https://www.pokepedia.fr/images/thumb/b/b9/Carte_Épée_et_Bouclier_002.png/431px-Carte_Épée_et_Bouclier_002.png;https://images.pokemontcg.io/swsh1/2_hires.png;swsh1
3;3;Common;;Roselia;Roselia;Pokémon;Grass;315;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/9/9b/Carte_Épée_et_Bouclier_003.png/431px-Carte_Épée_et_Bouclier_003.png;https://images.pokemontcg.io/swsh1/3_hires.png;swsh1
4;4;Rare;;Roserade;Roserade;Pokémon;Grass;407;chibi;https://www.pokepedia.fr/images/thumb/8/8d/Carte_Épée_et_Bouclier_004.png/431px-Carte_Épée_et_Bouclier_004.png;https://images.pokemontcg.io/swsh1/4_hires.png;swsh1
5;5;Common;;Doudouvet;Cottonee;Pokémon;Grass;546;ryoma uratsuka;https://www.pokepedia.fr/images/thumb/6/68/Carte_Épée_et_Bouclier_005.png/431px-Carte_Épée_et_Bouclier_005.png;https://images.pokemontcg.io/swsh1/5_hires.png;swsh1
6;6;Rare;;Farfaduvet;Whimsicott;Pokémon;Grass;547;kodama;https://www.pokepedia.fr/images/thumb/8/87/Carte_Épée_et_Bouclier_006.png/431px-Carte_Épée_et_Bouclier_006.png;https://images.pokemontcg.io/swsh1/6_hires.png;swsh1
7;7;Common;;Maracachi;Maractus;Pokémon;Grass;556;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/5/58/Carte_Épée_et_Bouclier_007.png/431px-Carte_Épée_et_Bouclier_007.png;https://images.pokemontcg.io/swsh1/7_hires.png;swsh1
8;8;Rare;;Fermite;Durant;Pokémon;Grass;632;Miki Tanaka;https://www.pokepedia.fr/images/thumb/6/6a/Carte_Épée_et_Bouclier_008.png/431px-Carte_Épée_et_Bouclier_008.png;https://images.pokemontcg.io/swsh1/8_hires.png;swsh1
9;9;Ultra;V;Sinistrail-V;Dhelmise V;Pokémon;Grass;781;Eske Yoshinob;https://www.pokepedia.fr/images/thumb/f/f3/Carte_Épée_et_Bouclier_009.png/431px-Carte_Épée_et_Bouclier_009.png;https://images.pokemontcg.io/swsh1/9_hires.png;swsh1
10;10;Common;;Ouistempo;Grookey;Pokémon;Grass;810;Naoki Saito;https://www.pokepedia.fr/images/thumb/3/31/Carte_Épée_et_Bouclier_010.png/431px-Carte_Épée_et_Bouclier_010.png;https://images.pokemontcg.io/swsh1/10_hires.png;swsh1
11;11;Common;;Ouistempo;Grookey;Pokémon;Grass;810;Kouki Saitou;https://www.pokepedia.fr/images/thumb/5/52/Carte_Épée_et_Bouclier_011.png/431px-Carte_Épée_et_Bouclier_011.png;https://images.pokemontcg.io/swsh1/11_hires.png;swsh1
