rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_1_R_JP_SM.png;cp3
2;2;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_2_R_JP_SM.png;cp3
3;3;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_3_R_JP_SM.png;cp3
4;4;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_4_R_JP_SM.png;cp3
5;5;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_5_R_JP_SM.png;cp3
6;6;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_6_R_JP_SM.png;cp3
7;7;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_7_R_JP_SM.png;cp3
8;8;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_8_R_JP_SM.png;cp3
9;9;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_9_R_JP_SM.png;cp3
10;10;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_10_R_JP_SM.png;cp3
11;11;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_11_R_JP_SM.png;cp3
12;12;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_12_R_JP_SM.png;cp3
13;13;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_13_R_JP_SM.png;cp3
14;14;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_14_R_JP_SM.png;cp3
15;15;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_15_R_JP_SM.png;cp3
16;16;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_16_R_JP_SM.png;cp3
17;17;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_17_R_JP_SM.png;cp3
18;18;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_18_R_JP_SM.png;cp3
19;19;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_19_R_JP_SM.png;cp3
20;20;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_20_R_JP_SM.png;cp3
21;21;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_21_R_JP_SM.png;cp3
22;22;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_22_R_JP_SM.png;cp3
23;23;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_23_R_JP_SM.png;cp3
24;24;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_24_R_JP_SM.png;cp3
25;25;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_25_R_JP_SM.png;cp3
26;26;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_26_R_JP_SM.png;cp3
27;27;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_27_R_JP_SM.png;cp3
28;28;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_28_R_JP_SM.png;cp3
29;29;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_29_R_JP_SM.png;cp3
30;30;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_30_R_JP_SM.png;cp3
31;31;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_31_R_JP_SM.png;cp3
32;32;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/CP3/CP3_32_R_JP_SM.png;cp3
